lr,la,rho*,T*,rho*_sim,T*_sim,P*_sim,TotEn_sim,thermal_conductivity,T*_sim_std,P*_sim_std,TotEn_sim_std,thermal_conductivity_std,is_fluid,is_solid,is_stable
9.0,6.0,0.650497,1.51,0.650497,1.5099322896551723,0.6285666193103449,-2.7968254103448276,3.8371734928130414,0.0032823772502248,0.0153976301071999,1.4774511787921609e-05,0.0570025506389915,True,False,True
9.0,6.0,0.657926,5.46,0.657926,5.318291375510204,8.168159012244898,4.594412240816325,5.521036521632167,0.0100034031829534,0.0355490570090142,2.6813923468587422e-05,0.5422841660957258,True,False,True
9.0,6.0,0.65809,1.31,0.65809,1.3098867137931036,0.1926584644827585,-3.267977220689655,4.48913957076927,0.0030472622868389,0.0149466891325107,1.6180667185123552e-05,0.4943754265394283,True,False,False
9.0,6.0,0.664103,1.41,0.664103,1.410071827586207,0.4788413251724138,-3.0997548000000004,4.020756180307633,0.0031745872236611,0.015187159416763,1.4335746418892356e-05,0.4646939401654629,True,False,False
9.0,6.0,0.666716,1.23,0.666716,1.230201555172414,0.034953270037931,-3.49969787586207,4.151845791288172,0.0029549176209019,0.0150662604460993,1.5544784585702968e-05,0.2498728483740564,True,False,False
9.0,6.0,0.67,1.28,0.67,1.280115027586207,0.1834132375862068,-3.416679265517241,3.8458457807712954,0.0030151362721266,0.0151601782378466,1.4512137058941268e-05,0.1851618982450958,True,False,False
9.0,6.0,0.670421,1.6,0.670421,1.600040903448276,0.998938459310345,-2.745851137931034,4.355035954172062,0.0034977901382609,0.0162722537716603,1.3046535273576772e-05,0.0770232493183565,True,False,True
9.0,6.0,0.670658,9.66,0.670658,9.677787069387756,15.78169497959184,12.686154816326532,7.171539631729004,0.0172626125171715,0.0575592188113344,0.0002327320711996,0.2661151470470739,True,False,True
9.0,6.0,0.671872,1.22,0.671872,1.219834579310345,0.0345862293075862,-3.559100672413793,4.432011824046735,0.0028448399325312,0.0147896687106404,1.4987505352740414e-05,0.7321672475697532,True,False,False
9.0,6.0,0.69192,1.45,0.69192,1.4501884206896554,0.8002969237931034,-3.206178275862068,4.728111390583853,0.0032941912336216,0.0158104376731887,1.2096246632462953e-05,0.1088778601420214,True,False,True
9.0,6.0,0.7,1.3,0.7,1.2999090183908044,0.4460618731034483,-3.58552159770115,4.778905747380263,0.0030137766679218,0.0152543923112803,1.2546851576547718e-05,0.4249635012137676,True,False,False
9.0,6.0,0.7,1.5,0.7,1.5000124639498431,1.01627296,-3.1530042106583065,4.959099845185559,0.0033743875284451,0.0159938591915309,1.1572469736991456e-05,0.4439944289053044,True,False,True
9.0,6.0,0.7,1.7,0.7,1.6998536517241378,1.5611963264367816,-2.7273239103448277,5.29393115926017,0.0038010452184224,0.0171075273593049,1.2053262830512814e-05,0.9008243609187682,True,False,True
9.0,6.0,0.7,1.8,0.7,1.7999196448275865,1.827735405747127,-2.515806154022988,4.880619231328158,0.0039147207717266,0.0174568636541757,1.2479541668579545e-05,0.563866390611761,True,False,True
9.0,6.0,0.7,1.9,0.7,1.899823199507389,2.0889919322660098,-2.305824420689655,5.158100273670507,0.0041677213073812,0.0183518832630223,1.287708592543178e-05,0.7910736847379389,True,False,True
9.0,6.0,0.7,2.0,0.7,1.999961297701149,2.346219742528735,-2.096582090804598,4.941278902335024,0.0042808441934198,0.0186967715433385,1.3285880457979123e-05,0.4785345501300373,True,False,True
9.0,6.0,0.7,2.4,0.7,2.3997508655172415,3.339037863218391,-1.2695778712643675,5.338873503213821,0.0051046312486558,0.0212747117148284,1.313049869228226e-05,0.5129381403478755,True,False,True
9.0,6.0,0.7,2.8,0.7,2.8001103022988505,4.284746187356321,-0.4536163613793103,5.180089418790316,0.0058940014802966,0.0238996994829868,1.4746106585069091e-05,0.4715226467407328,True,False,True
9.0,6.0,0.7,3.8,0.7,3.79987906091954,6.494696570114942,1.5457789919540228,5.444397143068231,0.00765404818412,0.029721252985161,2.0793342835584885e-05,0.4852032635374854,True,False,True
9.0,6.0,0.7,4.6,0.7,4.599916445977012,8.147422893103448,3.1157555597701148,5.402068306505034,0.0090346075574124,0.034220124701884,2.2542209774607185e-05,0.304818748559414,True,False,True
9.0,6.0,0.7,5.3,0.7,5.300033337931035,9.532471587356325,4.4735097528735634,6.4974316120872455,0.0102106148526941,0.0378448332873909,3.492409073041265e-05,0.5709345882928114,True,False,True
9.0,6.0,0.7,6.0,0.7,5.9993691034482755,10.869758252873565,5.8172232137931035,6.083603184165681,0.0113773532128706,0.0415350823423809,3.536595246326235e-05,0.3092988839336961,True,False,True
9.0,6.0,0.7,7.2,0.7,7.199808348275863,13.07753948275862,8.099698489655173,6.349661295477237,0.0133508360239585,0.0478744421823582,5.1983022547608176e-05,0.5288110128623393,True,False,True
9.0,6.0,0.7,10.0,0.7,9.999933437098694,17.91932465992866,13.337391338882282,7.279345012817898,0.0177875250456509,0.0615768104645849,0.0003520543005107,0.273450131146688,True,False,True
9.0,6.0,0.71,1.18,0.71,1.1799765965517242,0.1645867865517241,-3.9191653586206896,4.95045412582672,0.0028409068282414,0.0146549604898564,1.196936175085739e-05,0.4594731108066202,True,False,False
9.0,6.0,0.711767,1.13,0.711767,1.1297355827586206,0.0199486358420448,-4.043580744827586,4.432944060576887,0.002711325976897,0.0147533265808283,1.2113513537106498e-05,0.0533660988971836,True,False,False
9.0,6.0,0.725705,1.51,0.725705,1.510108151724138,1.3337359655172414,-3.2960749724137934,4.951022790155759,0.0034209904730818,0.0163180956783134,1.1623889014706903e-05,0.0869700114715708,True,False,True
9.0,6.0,0.728174,5.31,0.728174,5.331724710204082,10.65942448979592,4.495855787755102,5.812568303781964,0.0102939496563792,0.0396596190869476,2.9110465555187504e-05,0.5065079344754139,True,False,True
9.0,6.0,0.732945,1.41,0.732945,1.410114272413793,1.112110396551724,-3.5623211862068964,5.182768866538796,0.0032919153669713,0.0157855962050471,1.0844306423780543e-05,0.0636401623914916,True,False,True
9.0,6.0,0.740857,1.31,0.740857,1.309824255172414,0.8802207448275862,-3.8373341620689656,5.158101898572209,0.0031339931344763,0.0153217380427379,1.0731503618556911e-05,0.0516999176319673,True,False,True
9.0,6.0,0.744801,1.6,0.744801,1.5997707862068964,1.8724808448275865,-3.2145909344827586,5.106389994580745,0.0037856535982217,0.0178369795617483,1.0870487081180937e-05,0.5005984723391071,True,False,True
9.0,6.0,0.75,1.08,0.75,1.0799063551724135,0.1760907479310345,-4.4245854862068965,4.733264802978956,0.0026332453265964,0.0140803276714427,1.1088008312942182e-05,0.2240763016320811,True,False,False
9.0,6.0,0.75,1.1,0.75,1.1000149942528736,0.2495568418390804,-4.377800251724138,5.279194816060737,0.0026957169828833,0.0142105840842206,1.14876054093342e-05,0.2300351416355917,True,False,False
9.0,6.0,0.75,1.2,0.75,1.1999516471264369,0.6081560856321838,-4.147016287356322,5.499439307918954,0.0029302136733094,0.0148903922330887,1.1871014932216012e-05,0.3227161668667864,True,False,False
9.0,6.0,0.75,1.3,0.75,1.3001940977011497,0.9577063568965516,-3.9178773586206903,5.426127871770264,0.0031418225820055,0.0155054024997462,1.0851805223027668e-05,0.2578420092025271,True,False,True
9.0,6.0,0.75,1.4,0.75,1.4000647988505748,1.2975810885057473,-3.69150604137931,5.689034893819596,0.0033274558926486,0.0162570773851478,1.0970817024971082e-05,0.2458381202979155,True,False,True
9.0,6.0,0.75,1.5,0.75,1.5000196943805877,1.6287812370370371,-3.4670537194125157,5.666041667456732,0.0034830923279728,0.0168726757450305,1.0708316729989453e-05,0.5522617776191079,True,False,True
9.0,6.0,0.75,1.8,0.75,1.7998897409036865,2.5825711900118904,-2.8029164418549346,5.704279188663603,0.0041061537275473,0.0188652702174564,1.1332503208526549e-05,0.6311774577053263,True,False,True
9.0,6.0,0.75,1.9,0.75,1.9000181896551724,2.8879623436781605,-2.584215794252874,6.165232592394856,0.0043064879387345,0.0196413616858066,1.2668716756881642e-05,0.581917022242436,True,False,True
9.0,6.0,0.75,2.0,0.75,1.9997774689655172,3.1887073747126435,-2.367164894252874,5.569194952854025,0.0045327964897809,0.0204170321486413,1.2248323894729846e-05,0.3720788935989259,True,False,True
9.0,6.0,0.75,2.4,0.75,2.3998691954022986,4.346726182758621,-1.5079932114942527,6.098247031431006,0.0053310970144002,0.0231684827562318,1.2089705371590927e-05,0.4219533317079889,True,False,True
9.0,6.0,0.75,2.8,0.75,2.7999397758620694,5.4438313574712645,-0.6634367818390804,6.509526858391011,0.0060513685206853,0.0257314412424973,1.976423516040352e-05,1.2520905309840535,True,False,True
9.0,6.0,0.75,3.8,0.75,3.799834896551724,7.998393366666666,1.4016184022988507,6.7305412301186776,0.0080104583996554,0.0324236570741645,2.116970780547311e-05,0.6931532047975568,True,False,True
9.0,6.0,0.75,4.6,0.75,4.600078827586207,9.902525862068964,3.019231720689655,7.306853049975902,0.0094441243092196,0.0375805883635071,2.6724841329051904e-05,0.9116867448096392,True,False,True
9.0,6.0,0.75,5.3,0.75,5.299890051724137,11.49232628735632,4.414660540229886,6.709693950247545,0.0106464968312519,0.0417265705534524,3.253589460189852e-05,0.4881840842020384,True,False,True
9.0,6.0,0.75,6.0,0.75,6.00030903908046,13.024527459770116,5.795794436781608,7.72113135610665,0.0119467899236081,0.0461328622643852,3.704376521528951e-05,0.8202843080723129,True,False,True
9.0,6.0,0.75,7.2,0.75,7.20074125862069,15.54798559770115,8.135964116091953,7.226538016633691,0.0140033708161178,0.0531157588122742,5.5644424365500705e-05,0.4380402348125435,True,False,True
9.0,6.0,0.75,10.0,0.75,10.000174866349584,21.053196922711056,13.490128363852554,7.687647122473271,0.0184027699650494,0.0675139639784022,0.0003621983647248,0.6627754090754086,True,False,True
9.0,6.0,0.751825,1.03,0.751825,1.0302308344827589,0.0080838217836206,-4.553697579310344,6.06671433204747,0.0026056967720097,0.0141849324509913,1.0994161933844396e-05,0.5631067100939057,True,False,False
9.0,6.0,0.756503,3.44,0.756503,3.4282546653061226,7.277898902040818,0.6222452710204082,6.664035779598966,0.0073949030865918,0.0307883267065777,1.731466100412022e-05,0.104517617982881,True,False,True
9.0,6.0,0.756669,1.45,0.756669,1.449958075862069,1.5600916206896551,-3.619318168965517,6.193035915691502,0.0033993385241793,0.0163793647952059,1.0293673427125466e-05,0.1488587074369133,True,False,True
9.0,6.0,0.75987,1.01,0.75987,1.0097745551724138,0.008650882644931,-4.657361368965517,5.042205955010901,0.0025726423699712,0.0140198725500428,1.1240191874893933e-05,0.4955075754010994,True,False,False
9.0,6.0,0.789819,0.93,0.789819,0.9299768196551724,0.0040744212106517,-5.054377786206897,6.174789453569278,0.0024462827297247,0.0134192094779053,1.0854925430345402e-05,0.7345420415970129,True,False,False
9.0,6.0,0.797196,0.91,0.797196,0.9101158817241378,0.0062688261346206,-5.152614220689655,6.089568662463973,0.00244135995007,0.0133995885599294,1.1550073336370914e-05,0.3502165541163369,True,False,False
9.0,6.0,0.8,1.1,0.8,1.1000239517241377,0.8823303108045977,-4.70109374137931,5.935285429147064,0.0028219477097916,0.014827135390019,1.1363948382895327e-05,0.4740137914598202,True,False,False
9.0,6.0,0.8,1.2,0.8,1.2000561163009404,1.3036029351097176,-4.458184974608151,6.045432814914108,0.0030382506270218,0.0153902224909339,1.1527294735244149e-05,0.5217004041607145,True,False,True
9.0,6.0,0.8,1.3,0.8,1.2998906781609196,1.7106524804597705,-4.2187233839080465,6.528089538761803,0.0032812389040369,0.0162601458990969,1.0880897031915196e-05,0.4888943259582433,True,False,True
9.0,6.0,0.8,1.4,0.8,1.4000927666666667,2.1079665517241377,-3.980902267816093,6.8638739744500015,0.0034666672934818,0.0171389606706085,1.1237284630828309e-05,0.5940618658928859,True,False,True
9.0,6.0,0.8,1.5,0.8,1.5002436321839083,2.4949737735632183,-3.7454749011494255,6.692538874954625,0.0037176428072587,0.0181163416780117,1.169240513584856e-05,0.6180532711117334,True,False,True
9.0,6.0,0.8,1.7,0.8,1.699922251724138,3.2407246390804603,-3.2817634528735633,6.999028545234709,0.004104886424946,0.0195887709797077,1.1829466091507173e-05,0.4680292482100742,True,False,True
9.0,6.0,0.8,1.8,0.8,1.799954127586207,3.602829893103448,-3.052050898850575,6.566512511723924,0.0042582133781234,0.0201828241087713,1.0768858279865338e-05,0.6414327336934269,True,False,True
9.0,6.0,0.8,1.9,0.8,1.8999968816091952,3.957084382758621,-2.8241479482758622,7.044756409641391,0.0045290708387833,0.0211653099853322,1.1699997342693672e-05,0.674192548562681,True,False,True
9.0,6.0,0.8,2.0,0.8,1.999896248965517,4.304443664137931,-2.5981111337931035,6.483477223724029,0.0047661803216947,0.0220565696016296,1.1387267749383816e-05,0.611044944495623,True,False,True
9.0,6.0,0.8,2.4,0.8,2.399758460344828,5.6415056245073885,-1.7052718139162562,7.582002556945471,0.0055457112937055,0.0250503835456667,1.3851808062841265e-05,1.28301289357132,True,False,True
9.0,6.0,0.8,2.8,0.8,2.7998721114942526,6.906638743678161,-0.8289685593103449,7.025494682160371,0.0063867297497424,0.0281309051669606,2.0532297615026213e-05,0.4881415792334418,True,False,True
9.0,6.0,0.8,3.8,0.8,3.800293417241379,9.83972391954023,1.3072920137931032,7.383049911909846,0.0082149024519355,0.0349347892301867,2.0386617532362005e-05,0.6095855819053986,True,False,True
9.0,6.0,0.8,4.6,0.8,4.599730383908045,12.0139043908046,2.973102329885058,7.437985428294511,0.0097636921252018,0.0407528317533768,2.7538625319786037e-05,0.691679193879244,True,False,True
9.0,6.0,0.8,5.3,0.8,5.299488185057471,13.826592275862067,4.408695972413794,8.80227577283391,0.0111375031830626,0.0455583165945646,3.442218943540821e-05,0.9667484666538808,True,False,True
9.0,6.0,0.8,6.0,0.8,6.00037401724138,15.571954977011496,5.8288328563218395,7.994616611355474,0.0124702491996281,0.0507004480931322,4.001667605995228e-05,0.7046631575271098,True,False,True
9.0,6.0,0.8,7.2,0.8,7.199630512643678,18.434494793103447,8.22699667586207,7.846683622452852,0.0145797985475326,0.0581342946461935,6.823219177901832e-05,0.6665367060217857,True,False,True
9.0,6.0,0.8,10.0,0.8,9.999014675034482,24.662552671724132,13.706017017931035,9.097185765063202,0.0194019201057967,0.0748632332204415,0.0003862906731678,0.7155748369690957,True,False,True
9.0,6.0,0.801788,1.41,0.801788,1.409832924137931,2.1812690793103453,-3.9672110379310346,7.414214623898277,0.0034799061793895,0.0172412311354639,1.1003085703264136e-05,0.4319091992201729,True,False,True
9.0,6.0,0.819181,1.6,0.819181,1.6000342,3.3044651241379315,-3.604275368965518,7.006404076190252,0.0039906165915756,0.0195394997439364,1.0635307441095217e-05,0.184431722537084,True,False,True
9.0,6.0,0.823311,6.02,0.823311,6.039712693877551,17.014004816326533,5.945852485714285,7.865647777660646,0.0126543157101618,0.0522157662069096,4.3942880255996905e-05,0.4357315751691005,True,False,True
9.0,6.0,0.823624,1.31,0.823624,1.3097961413793102,2.2115749586206896,-4.321749213793103,8.119469070958313,0.0033705009654655,0.0170900579262446,1.1449115769693362e-05,0.4432571131006813,True,False,True
9.0,6.0,0.83785,0.9,0.83785,0.8904154293877552,0.5083361559183673,-5.4603609591836735,7.113220938774396,0.0024725000515291,0.0133952165842394,1.1406693899942846e-05,0.173146337008295,True,False,False
9.0,6.0,0.85,0.9,0.85,0.8999860463733651,0.7789308155053508,-5.505893079310345,7.107361480346322,0.0025366893330843,0.0137066023248559,1.169539594888662e-05,0.4395233791565849,True,False,False
9.0,6.0,0.85,1.0,0.85,0.9998390701149426,1.3028872045977014,-5.242661529885058,7.700675595450131,0.0027110928179223,0.0144942747788823,1.1157755873373956e-05,0.7157425723643629,True,False,False
9.0,6.0,0.85,1.1,0.85,1.1000330413793102,1.8083489609195404,-4.98293484137931,7.912739619415389,0.0029579116124787,0.01552546202072,1.211763883677487e-05,0.6801462083863795,True,False,True
9.0,6.0,0.85,1.2,0.85,1.2001605678160918,2.2956145356321835,-4.727184175862069,7.352373756141599,0.0031604573400816,0.0163043547238267,1.0920096158571523e-05,0.5738220162049371,True,False,True
9.0,6.0,0.85,1.3,0.85,1.300006852873563,2.766969690804598,-4.47540841954023,7.841801028960179,0.0033699684120147,0.0171863427938866,1.2061227834310278e-05,0.9425051933513277,True,False,True
9.0,6.0,0.85,1.4,0.85,1.400022124137931,3.2243860321839084,-4.22641444137931,7.8213585723758685,0.0036120038731054,0.0180455790138013,1.0715113022573962e-05,1.1278179775252342,True,False,True
9.0,6.0,0.85,1.5,0.85,1.5000050425287357,3.670666340229885,-3.9798882011494254,7.959122571720787,0.0038100434888028,0.0188638225193184,1.0906300202322796e-05,0.4810668818231296,True,False,True
9.0,6.0,0.85,1.7,0.85,1.6998510885057472,4.529562079310344,-3.49455386091954,7.3440076171784545,0.0042579151666124,0.0207591069219204,1.134945288697085e-05,1.1687345563072504,True,False,True
9.0,6.0,0.85,1.8,0.85,1.7998227413793102,4.9450561793103445,-3.2549070183908047,7.951823133315014,0.0044806617949663,0.0217122870168866,1.16711608035198e-05,0.3954813499338498,True,False,True
9.0,6.0,0.85,1.9,0.85,1.899860340229885,5.353029663218391,-3.016875056321839,8.051634357868394,0.0047332934420573,0.0227864163696942,1.2689383363549522e-05,0.4842982781712232,True,False,True
9.0,6.0,0.85,2.0,0.85,1.9997858402298851,5.751970728735632,-2.7810696080459767,8.515796809793622,0.0049065795641958,0.0232833238721857,1.4447468851097504e-05,0.7774035610725871,True,False,True
9.0,6.0,0.85,2.4,0.85,2.3998920724137927,7.285785741379311,-1.851272604597701,8.029599332449509,0.005869067055527,0.0273332921359055,1.4965643425885473e-05,1.0770629533755958,True,False,True
9.0,6.0,0.85,2.8,0.85,2.799854472413793,8.731798440229884,-0.9419105462068966,8.393929499193478,0.0065982700381509,0.030148327077404,1.8211261227746095e-05,0.5341058335330903,True,False,True
9.0,6.0,0.85,3.8,0.85,3.800094718842365,12.073723320197049,1.2680144380541871,10.052299934971456,0.008576004833827,0.0379494709326806,2.8766359512819297e-05,0.5517961021596998,True,False,True
9.0,6.0,0.85,4.6,0.85,4.599806142211652,14.545247903686088,2.9872735151010703,8.84104449415991,0.0100974312319822,0.043957849660584,2.873270394477381e-05,0.3016362890780946,True,False,True
9.0,6.0,0.85,5.3,0.85,5.300349704597702,16.602285724137932,4.467122913793103,8.4455346018945,0.0115763799233898,0.0497840504592654,4.80441229513631e-05,0.2060156638851636,True,False,True
9.0,6.0,0.85,6.0,0.85,5.999812888505747,18.57250971264368,5.923960121839079,8.534163256438339,0.0129401109667795,0.0549327144583636,4.287458176166684e-05,0.928209714829228,True,False,True
9.0,6.0,0.85,7.2,0.85,7.200477208045978,21.807438942528737,8.388237029885056,9.007099566556045,0.0150139927619964,0.0627415079129915,6.282219179903832e-05,1.213508128348798,True,False,True
9.0,6.0,0.85,10.0,0.85,9.999593186206896,28.819854873563216,13.998979735632185,9.385429720644265,0.0200034936613918,0.0813263109988628,0.0004247492780042,1.2156073140470096,True,False,True
9.0,6.0,0.85709,0.98,0.85709,0.9797503677551024,1.345094824489796,-5.333687824489796,7.140628089573886,0.0026795758825668,0.0143803821635474,1.080856341638137e-05,0.5196039953374316,True,False,False
9.0,6.0,0.86,0.77,0.86,0.7700114034482759,0.2357839279310344,-5.916526331034482,6.733587352123554,0.002269907920959,0.0126518135728551,1.4151428218676126e-05,0.3865488353213699,True,False,False
9.0,6.0,0.862719,1.0,0.862719,1.003382834285714,1.5928892734693878,-5.300718204081633,7.454551287425981,0.0028826617183728,0.0154348822317724,1.1595784269104805e-05,0.0821845010115408,True,False,False
9.0,6.0,0.87063,1.41,0.87063,1.409685093103448,3.8377237620689657,-4.287419117241379,9.65317954778706,0.0037414685786229,0.018619917680012,1.0882738180925618e-05,0.778697195677829,True,False,True
9.0,6.0,0.875239,6.69,0.875239,6.545150363265306,21.863965714285715,7.139136853061225,10.136415085660335,0.0140983487238817,0.0607488966505809,5.23027789589456e-05,0.1873078320878759,True,False,True
9.0,6.0,0.87612,1.51,0.87612,1.5100706620689657,4.478210103448276,-4.05557081724138,7.317490619420971,0.0039413331910421,0.0197206244882511,1.1250896065303604e-05,0.3208643246321945,True,False,True
9.0,6.0,0.886167,1.45,0.886167,1.4502584793103446,4.508478789655173,-4.242047265517242,7.912027725329428,0.0038584094148688,0.0195410069041606,1.1340257145414349e-05,0.4084312687185908,True,False,True
9.0,6.0,0.894954,1.14,0.894954,1.145491306122449,3.195959093877551,-5.070092942857142,8.657039936308895,0.0032323493005836,0.016974554585744,1.0999127624105908e-05,0.2139769040973684,True,False,True
9.0,6.0,0.89709,0.98,0.89709,0.9828948355102038,2.331222167346939,-5.520475097959184,7.775119649905291,0.0028554130273646,0.0152303646464802,1.1828129640483152e-05,0.1626006170154944,True,False,False
9.0,6.0,0.9,0.8,0.9,0.7999762239498434,1.2822877520376177,-6.048473147962382,8.678698274105143,0.002446711559259,0.013468780392623,1.2900629223948004e-05,0.1351507378702936,True,False,False
9.0,6.0,0.9,0.9,0.9,0.9000471839357908,1.9115542579072533,-5.764169934126041,8.280330569755229,0.0026826323675519,0.014531753616039,1.1968827323605468e-05,1.1156208421606322,True,False,False
9.0,6.0,0.9,1.0,0.9,0.9999891981609196,2.5131323643678156,-5.485930003448276,8.58838158024301,0.0028661319597949,0.0154246169078719,1.3390728155346924e-05,0.4687981721756445,True,False,True
9.0,6.0,0.9,1.1,0.9,1.099946008045977,3.0911148505747126,-5.212799843678161,8.298940412151262,0.0030799785597407,0.0162937589110193,1.1538123805374476e-05,0.4954343476140979,True,False,True
9.0,6.0,0.9,1.2,0.9,1.1998439873563218,3.648712886206897,-4.944102208045977,8.41071321964777,0.003323125918487,0.0173326276857247,1.174432424802068e-05,0.6330115790731341,True,False,True
9.0,6.0,0.9,1.3,0.9,1.2999126229885056,4.188463922988506,-4.679120689655172,8.566810778872934,0.0035491576624956,0.018354655677815,1.0977874108529538e-05,0.8626569627713031,True,False,True
9.0,6.0,0.9,1.4,0.9,1.4000121435196196,4.712564053983353,-4.417462705826398,8.827436859470783,0.0037262463238933,0.0191490540161346,1.1683815731979313e-05,1.6869988728376193,True,False,True
9.0,6.0,0.9,1.5,0.9,1.499816527586207,5.221030656321839,-4.159714840229885,8.505913010795716,0.0040189127008648,0.0204025781737284,1.1049220692716772e-05,0.4874322754267165,True,False,True
9.0,6.0,0.9,1.7,0.9,1.699894424137931,6.202984264367816,-3.65116237816092,8.870318745551364,0.0043978255523244,0.0220755882184716,1.2846772435070747e-05,0.6010025916026549,True,False,True
9.0,6.0,0.9,1.8,0.9,1.7998485744827584,6.677810111034484,-3.400569562068966,8.562112528595595,0.0045988001150295,0.0228363527701847,1.208232849017054e-05,0.8456308661230517,True,False,True
9.0,6.0,0.9,1.9,0.9,1.8999181977011497,7.141230409195403,-3.1524421850574713,8.966572808202551,0.0048655615509674,0.0240654882960216,1.2776029030762336e-05,0.5721179330381126,True,False,True
9.0,6.0,0.9,2.4,0.9,2.399882898850575,9.341469008045976,-1.9383755563218392,8.846156560812544,0.0059870253379721,0.028679513432371,1.3514060762810653e-05,0.4724976969709058,True,False,True
9.0,6.0,0.9,2.8,0.9,2.800014191954023,10.983601827586208,-0.9936863772413792,9.890706532122106,0.0067840065685588,0.0322301810613728,1.5981572100176608e-05,1.2268964610760815,True,False,True
9.0,6.0,0.9,3.8,0.9,3.8003959379310346,14.771124459770114,1.2951132712643678,9.51156937621536,0.0089223616752237,0.0411167623610261,2.8210019071690403e-05,0.953573820039998,True,False,True
9.0,6.0,0.9,4.6,0.9,4.599822622988506,17.56069617241379,3.0687928298850573,9.707138805466084,0.0105011950511421,0.0474731112187603,3.136666554008803e-05,0.4672872119620301,True,False,True
9.0,6.0,0.9,5.3,0.9,5.300379544233056,19.877204879904873,4.592689597384067,11.073696156263312,0.0117673231355649,0.0526185203764439,3.916959864045528e-05,1.0562603218448112,True,False,True
9.0,6.0,0.9,6.0,0.9,5.999939620689656,22.096979241379312,6.09212090229885,10.429755559713229,0.013527278547859,0.0598927742842502,4.623051971629721e-05,0.674391411989083,True,False,True
9.0,6.0,0.9,7.2,0.9,7.199697934482758,25.725047160919537,8.62006299770115,11.03726318265547,0.0152569740467318,0.0666461081521519,6.390778973810968e-05,1.5423436533123132,True,False,True
9.0,6.0,0.9,10.0,0.9,10.001080687356325,33.579538,14.370986954022989,11.159133190392428,0.0205992484073288,0.0875419163944379,0.0004352779174888,0.7158038718807324,True,False,True
9.0,6.0,0.902719,1.0,0.902719,0.9922129657142856,2.5440762408163264,-5.519073718367347,8.490338088234365,0.0028911972036447,0.0155957265884841,1.1876347977015366e-05,0.0490438362476864,True,False,False
9.0,6.0,0.90639,1.31,0.90639,1.309893448275862,4.454610675862069,-4.674209879310345,10.081548903405787,0.0036374961687676,0.0187650941987547,1.229814960991361e-05,0.4996718168146303,True,False,True
9.0,6.0,0.908121,1.2,0.908121,1.2045266326530613,3.933092428571429,-4.961097248979591,9.257630665601924,0.0034054383235247,0.0176680389825923,1.1759432283428102e-05,0.1449607221641152,True,False,True
9.0,6.0,0.92285,0.9,0.92285,0.910378663265306,2.632243187755102,-5.832332783673469,9.250176417625214,0.0028316760868212,0.015324540571698,1.2917038215206438e-05,0.1585368494481304,True,False,False
9.0,6.0,0.925919,4.13,0.925919,4.0557878,17.34039269387755,1.9178301591836735,10.83621948195984,0.0095160854308972,0.0445471027188674,2.925813305184959e-05,0.3887415436697763,True,False,True
9.0,6.0,0.932817,1.32,0.932817,1.3238380326530614,5.492016371428571,-4.713881689795918,9.53839676693512,0.0037634904325326,0.0195566348928118,1.381207721114151e-05,0.8625272327004634,True,False,True
9.0,6.0,0.934954,1.14,0.934954,1.1452851918367346,4.516424693877551,-5.210022436734693,9.118058023714502,0.0033804513169852,0.0179330271786296,1.219068407547708e-05,0.5918810763229613,True,False,False
9.0,6.0,0.93709,0.98,0.93709,0.9885315955102042,3.606775036734694,-5.659536195918368,9.290029873962864,0.00308325516195,0.0167228381973003,1.245237492026251e-05,0.2120109422971607,True,False,False
9.0,6.0,0.939473,1.41,0.939473,1.4095280931034484,6.250729486206897,-4.497521337931035,9.231989920656114,0.0039032095104582,0.0203374324702177,1.1443109240190946e-05,1.2952924857903063,True,False,True
9.0,6.0,0.942719,1.0,0.942719,1.0024430885714284,3.894652897959184,-5.6381917999999995,9.27969054374994,0.0031042489357649,0.01675713104695,1.292251620513894e-05,0.2426585403655168,True,False,False
9.0,6.0,0.948121,1.2,0.948121,1.1816022326530613,5.245919587755102,-5.143724726530612,14.188861585151432,0.0034478450248508,0.0184308241365336,1.3559402685591988e-05,1.1889791740686988,True,False,False
9.0,6.0,0.95,1.0,0.95,1.0000535871264369,4.1470288551724135,-5.666890154022989,9.6169143210452,0.0030988708026186,0.0167885763343698,1.2897929114305256e-05,0.1851086425188502,True,False,False
9.0,6.0,0.95,1.1,0.95,1.100012468965517,4.802319155172414,-5.379505303448275,9.67791801390835,0.0033403243524389,0.0178100792119434,1.2346811583707069e-05,1.0593291433041223,True,False,False
9.0,6.0,0.95,1.2,0.95,1.2000233327586207,5.433915070689655,-5.097159106896552,10.174382344920094,0.0035549303364044,0.0188658658468089,1.2104608379923846e-05,0.558080705444173,True,False,False
9.0,6.0,0.95,1.3,0.95,1.2999195,6.046565083908046,-4.819036010344828,9.767504529659597,0.0037371878880179,0.0196751115385455,1.3477310613455714e-05,0.5869348656297306,True,False,True
9.0,6.0,0.95,1.4,0.95,1.4000849942528737,6.640975197701149,-4.5445056,10.53000899893011,0.0039424901452741,0.0206267120345348,1.4546130973101418e-05,1.0322867546637091,True,False,True
9.0,6.0,0.95,1.5,0.95,1.4998631344827589,7.217840613793103,-4.274392334482759,10.323053435096252,0.0041789885023959,0.0216285278999118,1.2346277334022816e-05,0.505177885340293,True,False,True
