ms,lr,la,rho*,T*,rho*_sim,T*_sim,P*_sim,TotEn_sim,shear_viscosity,T*_sim_std,P*_sim_std,TotEn_sim_std,shear_viscosity_std,is_fluid,is_solid,is_stable
1.0,9.0,6.0,0.06,5.13,0.06,5.130188693103449,0.3131251062068965,7.309023568965518,0.5618163903597443,0.0032240551397701,0.0009406652254278,1.972527079670454e-05,0.0111317609611656,True,False,True
1.0,9.0,6.0,0.06,6.02,0.06,6.020235455172414,0.3712625213793104,8.664452803448276,0.5020591636507151,0.0034451402298858,0.0010793519323583,1.9735295245034418e-05,0.0161156057268623,True,False,True
1.0,9.0,6.0,0.06,7.34,0.06,7.339912348275863,0.4571191448275862,10.671412344827589,0.5666456210263359,0.0038012674992665,0.0012044450619554,3.290077891150147e-05,0.0584205136031726,True,False,True
1.0,9.0,6.0,0.06,8.67,0.06,8.67089837586207,0.5434013451724138,12.693774379310344,0.5487972402630333,0.004169643157409,0.0013487101158922,4.366127087243626e-05,0.0200487820031919,True,False,True
1.0,9.0,6.0,0.06,10.0,0.06,10.000034344827585,0.6293083120689655,14.711977344827584,0.7144721906797242,0.0045773437384908,0.0014593450437562,4.654890632836824e-05,0.0147624902649467,True,False,True
1.0,9.0,6.0,0.064996,1.34,0.064996,1.3403976517241378,0.0636520223448275,1.3568487655172414,0.142887271655929,0.0058905407918429,0.0005307203845063,4.778206154935937e-05,0.0041869371960503,True,False,False
1.0,9.0,6.0,0.070776,1.45,0.070776,1.4497809793103449,0.0766186166551724,1.4941638137931033,0.157248369233302,0.0054278064122343,0.0006132152668626,4.5355593420529e-05,0.0187966335090943,True,False,False
1.0,9.0,6.0,0.08,1.33,0.08,1.3300171344827585,0.0708806643793103,1.1802080655172416,0.1912292761503484,0.0066690657859436,0.0007519309053494,6.757426012800018e-05,0.0116825699664983,True,False,False
1.0,9.0,6.0,0.086037,1.41,0.086037,1.4099417068965516,0.0824870710689655,1.2737061413793105,0.1925542319597044,0.0061818902816688,0.0008334691134474,5.783945508473501e-05,0.0150795653006991,True,False,False
1.0,9.0,6.0,0.094333,1.42,0.094333,1.4200810482758623,0.0879120460689655,1.210008248275862,0.1906311478391598,0.0070029231912765,0.0009734033757083,7.330774825523636e-05,0.0164869729238238,True,False,False
1.0,9.0,6.0,0.099225,1.51,0.099225,1.508876651724138,0.1016994453103448,1.3311521034482758,0.2309549588982671,0.0063416801617801,0.0010594742886783,6.396135692393292e-05,0.0142857200244005,True,False,False
1.0,9.0,6.0,0.1,1.3,0.1,1.2959376206896551,0.0725959913793103,0.8544546882758622,0.193996799659408,0.0151109157251992,0.0016001921928252,0.0003021359721001,0.0042114831983571,True,False,False
1.0,9.0,6.0,0.1,1.47,0.1,1.4702799,0.0970990243793103,1.2506070034482757,0.1616940115712934,0.0071107638523085,0.001089016361465,7.195265960611962e-05,0.0100508616895178,True,False,False
1.0,9.0,6.0,0.1,1.5,0.1,1.5001253137931034,0.1009866685172413,1.3078736275862068,0.1757802870320342,0.0065440777956931,0.0010718458199208,6.467057124217588e-05,0.0096032046035634,True,False,False
1.0,9.0,6.0,0.1,1.7,0.1,1.7005173827586209,0.1263479865517241,1.6639985448275862,0.2632225633602042,0.0056468152439362,0.001093328614817,4.969329586388888e-05,0.0070787931888781,True,False,False
1.0,9.0,6.0,0.1,1.8,0.1,1.7999985567181929,0.1386926142092746,1.8338476951248517,0.2524720358093062,0.0052631629979089,0.0011336164045984,4.4784351129579754e-05,0.0316651884025104,True,False,False
1.0,9.0,6.0,0.1,1.9,0.1,1.8998451787158144,0.1509651865398335,2.0006167474435195,0.2363069787121017,0.0050049543923661,0.0011376056311724,4.2435571407080055e-05,0.0202732486199083,True,False,True
1.0,9.0,6.0,0.1,2.0,0.1,1.999839125198939,0.1631790707957559,2.1654442946949604,0.2807227080923772,0.0047316822207443,0.0011827501802231,3.976326516676235e-05,0.0264675411375042,True,False,True
1.0,9.0,6.0,0.1,2.4,0.1,2.400130446551724,0.2114028415517241,2.8112475344827588,0.3148539845104862,0.0042217064504245,0.0012429941209546,3.360470728184178e-05,0.0215775751507608,True,False,True
1.0,9.0,6.0,0.1,2.8,0.1,2.8000921403448276,0.2590037998275862,3.4438229448275863,0.3581455525707459,0.0040279095486254,0.0014029528536359,3.0337016423268084e-05,0.0341731751630822,True,False,True
1.0,9.0,6.0,0.1,3.8,0.1,3.80019210862069,0.3766155963793103,5.003153962068965,0.4209199326168742,0.0038273427774005,0.0016905069146327,2.598990019576842e-05,0.0275409159503317,True,False,True
1.0,9.0,6.0,0.1,4.6,0.1,4.600716931609195,0.4697389875862068,6.240814645977011,0.3894790103855588,0.0039802600835746,0.0018482445482537,2.495379908835248e-05,0.0204113405496227,True,False,True
1.0,9.0,6.0,0.1,5.3,0.1,5.299279863218391,0.5505503020306514,7.317297355747126,0.5321425950008415,0.0040470188881357,0.0020766125480617,2.4436901286470096e-05,0.034541516552307,True,False,True
1.0,9.0,6.0,0.1,6.0,0.1,5.999820686206896,0.631274184864532,8.394902322044334,0.5031074535717656,0.0042693323432895,0.0022843428408822,2.394359642396544e-05,0.0495273037045742,True,False,True
1.0,9.0,6.0,0.1,7.2,0.1,7.199747562068965,0.7686680028735632,10.237553850574717,0.5750478854392876,0.004862931092945,0.0026316293830918,3.682976806617326e-05,0.0548537404478143,True,False,True
1.0,9.0,6.0,0.1,10.0,0.1,10.000460676413796,1.086830004413793,14.530238954482758,0.7204900997603424,0.0060152709752844,0.0032697046128787,6.58527646943853e-05,0.0589296027108596,True,False,True
1.0,9.0,6.0,0.103751,1.44,0.103751,1.4405648482758622,0.094911639,1.1568402241379312,0.2143970480190721,0.0075365740863723,0.0011602070439282,8.33619104256394e-05,0.0054832810365741,True,False,False
1.0,9.0,6.0,0.104859,7.12,0.104859,7.21322738367347,0.8107001453061227,10.231698448979593,0.6243244612190288,0.0048878020659673,0.0027659578535841,2.1708433219923147e-05,0.0231780283350046,True,False,True
1.0,9.0,6.0,0.11,1.55,0.11,1.5502103724137932,0.1134669410344827,1.3074685241379311,0.1975525414221261,0.0065338203115803,0.0012414201226734,6.869623912713535e-05,0.0068157909021247,True,False,False
1.0,9.0,6.0,0.12,1.43,0.12,1.4319503931034483,0.0994990668965517,0.9769026803448276,0.1788068854833915,0.0085258981788272,0.0014953354355054,0.0001175260280004,0.0079875289796336,True,False,False
1.0,9.0,6.0,0.148337,1.51,0.148337,1.5091175206896552,0.1219556865517241,0.8725703903448275,0.2231060697303615,0.0084365353814474,0.0021614487255852,0.0001196610974547,0.0127104933046213,True,False,False
1.0,9.0,6.0,0.14976,1.6,0.14976,1.5995151379310344,0.1415725086206896,1.0462127965517245,0.2273155316083019,0.0075026927497864,0.0020968459963443,9.435209604883438e-05,0.0116998555357106,True,False,False
1.0,9.0,6.0,0.15,1.5,0.15,1.5002098649227111,0.1203547503567181,0.8356974999524375,0.2129903800306467,0.0090660884681488,0.0022391641983455,0.0001404083882057,0.0150503884868272,True,False,False
1.0,9.0,6.0,0.15,1.7,0.15,1.699911014285714,0.1624907214285713,1.2359585332512315,0.240850014767484,0.0068249902608674,0.0021147403468871,7.710182332239926e-05,0.0277776401653559,True,False,False
1.0,9.0,6.0,0.15,1.8,0.15,1.800432296551724,0.1829236620689654,1.4183442862068965,0.2368177580228892,0.0065087654999916,0.0021587317132701,6.985441697192978e-05,0.0184140223496983,True,False,False
1.0,9.0,6.0,0.15,1.9,0.15,1.8998220732461355,0.2029775312128418,1.593133516171225,0.2441144623315682,0.0059694223480566,0.0021732521760427,6.110386386320883e-05,0.0219459912161037,True,False,True
1.0,9.0,6.0,0.15,2.0,0.15,2.000126467300832,0.2230395585136741,1.765322411533888,0.2750132088156683,0.0056474003378591,0.0022076178916002,5.5121059932013626e-05,0.0207040531232625,True,False,True
1.0,9.0,6.0,0.15,2.4,0.15,2.399755402497027,0.3016781397146253,2.430314390011891,0.2901682527217561,0.0049725842057441,0.0023548511267271,4.262792193352052e-05,0.0234121497889009,True,False,True
1.0,9.0,6.0,0.15,2.8,0.15,2.800187616091954,0.3793465734482758,3.0776962942528736,0.3285634807884766,0.004613298098434,0.0025972099636353,3.6720666670898974e-05,0.0304467332166466,True,False,True
1.0,9.0,6.0,0.15,3.8,0.15,3.800006912643678,0.570220878275862,4.663541990804598,0.454623370839527,0.0044256685818898,0.003090503423459,3.033336977565689e-05,0.0338208524707136,True,False,True
1.0,9.0,6.0,0.15,4.6,0.15,4.599884514401623,0.7207839424949289,5.9182687813387425,0.4275311530975234,0.0046150073227018,0.0034524255330164,2.8050268610943005e-05,0.0306153480416971,True,False,True
1.0,9.0,6.0,0.15,5.3,0.15,5.299913646305419,0.851416700812808,7.011555231773399,0.4670846026830726,0.0048438005424134,0.0038237246207931,2.718853756827355e-05,0.0356851001754642,True,False,True
1.0,9.0,6.0,0.15,6.0,0.15,5.999967990804598,0.981286517093596,8.102576340229884,0.5752057770377645,0.0052019581562121,0.0041665860897151,2.6640822412055604e-05,0.0411264672472388,True,False,True
1.0,9.0,6.0,0.15,7.2,0.15,7.199969777011494,1.2020544666666668,9.968320631034484,0.6084897320827617,0.0058820351515717,0.0048218348114355,2.849285934426322e-05,0.0398588250955844,True,False,True
1.0,9.0,6.0,0.15,10.0,0.15,9.999715390421455,1.7108668590038316,14.3098903908046,0.852195573991699,0.0074261654579234,0.0059947676881191,9.74501842107056e-05,0.0725556161156999,True,False,True
1.0,9.0,6.0,0.156444,4.56,0.156444,4.6239774,0.7592456420408163,5.914913375510204,0.4860850386303381,0.0047101810157685,0.0038233373046313,2.878642813050685e-05,0.0361886929921001,True,False,True
1.0,9.0,6.0,0.16,1.55,0.16,1.5499995172413792,0.1340447806896551,0.8544931903448276,0.2446832201834294,0.0083468960201673,0.0024459992242593,0.0001234198349136,0.020412146550532,True,False,False
1.0,9.0,6.0,0.16,1.63,0.16,1.6295864551724135,0.1523961913793103,1.0185495172413792,0.2175606563901924,0.007421165910413,0.0023927517165577,9.413450655982117e-05,0.0125955230609046,True,False,False
1.0,9.0,6.0,0.2,1.8,0.2,1.800064797413793,0.2160427181034482,1.0164914367816091,0.2528342770714075,0.0070668050297262,0.0034615704493248,8.780319301407364e-05,0.0229046796728229,True,False,False
1.0,9.0,6.0,0.2,1.9,0.2,1.8998886079854809,0.2450502995644282,1.1996446622504535,0.2924469083700144,0.0063637479301785,0.0034612441183032,7.391723512891356e-05,0.0232194785558598,True,False,True
1.0,9.0,6.0,0.2,2.0,0.2,1.999950957635468,0.2737740790640394,1.377514186699507,0.2946477719535135,0.0060701380175678,0.003491522190492,6.59655244546975e-05,0.0278018386720912,True,False,True
1.0,9.0,6.0,0.2,2.4,0.2,2.399964448275862,0.3877423164367816,2.058628693103448,0.3241557457632877,0.0053358011372614,0.0037011711485944,4.749010182462314e-05,0.0415407784337458,True,False,True
1.0,9.0,6.0,0.2,2.8,0.2,2.800111906896552,0.4998931172413793,2.718369534482759,0.3425155973833008,0.0048735922762032,0.0040199483838317,3.991916440375271e-05,0.0082456586976417,True,False,True
1.0,9.0,6.0,0.2,3.8,0.2,3.8000263697044336,0.7753274944334975,4.329274662561576,0.4835737562945102,0.0048409822064375,0.0047668230848521,3.1960198979191745e-05,0.064517387439655,True,False,True
1.0,9.0,6.0,0.2,4.6,0.2,4.5998269057471255,0.9921353987356322,5.602185321839079,0.5044843046996915,0.0051123416143195,0.0054007815106968,2.892721718475659e-05,0.054937822421597,True,False,True
1.0,9.0,6.0,0.2,5.3,0.2,5.299757567034483,1.179640500689655,6.710648524827587,0.4710634590751358,0.0054053764379984,0.0058950777861758,2.873224201348367e-05,0.0361597329954212,True,False,True
1.0,9.0,6.0,0.2,6.0,0.2,5.9998068093231165,1.3657112908045976,7.816399007662835,0.5607416571682478,0.0059123438951625,0.0065666516911691,2.7671191861232457e-05,0.0375263396599151,True,False,True
1.0,9.0,6.0,0.2,7.2,0.2,7.200890092921961,1.6812008622504535,9.708020057713249,0.5588281449810496,0.0065950995504347,0.0073751371821863,3.502627673429795e-05,0.033694305518034,True,False,True
1.0,9.0,6.0,0.2,10.0,0.2,10.001038922094509,2.4052825868454657,14.10412051851852,0.783461173163031,0.0085604036901533,0.009314406921014,0.0001196084565468,0.065323121358745,True,False,True
1.0,9.0,6.0,0.21,1.55,0.21,1.5507726620689657,0.1423000275862068,0.4134537365517241,0.2438716333588364,0.0107877144655584,0.0043033191378923,0.000203590708329,0.0072918912544619,True,False,False
1.0,9.0,6.0,0.21,1.63,0.21,1.6292771344827586,0.1679335827586207,0.5969508148275862,0.2980773172304264,0.0091076069909123,0.0040078543467409,0.0001477370985238,0.0193265363213574,True,False,False
1.0,9.0,6.0,0.22414,1.6,0.22414,1.5996812793103452,0.1604801648275862,0.4161881762068966,0.2476186061412051,0.009800236583894,0.0045656419065718,0.0001781681662553,0.0140446405475456,True,False,False
1.0,9.0,6.0,0.25,1.7,0.25,1.699323665041617,0.2029263358739595,0.431746298216409,0.2845618488533289,0.0084398092533384,0.0053031656030793,0.0001324215193803,0.0406671305638014,True,False,False
1.0,9.0,6.0,0.25,1.8,0.25,1.8000466398119124,0.2426211190282131,0.6317588829153605,0.2918692265956444,0.007223099731781,0.0051002415951599,0.0001011026808849,0.0337805210446812,True,False,False
1.0,9.0,6.0,0.25,1.9,0.25,1.900097396551724,0.2817492725287355,0.8197941157471264,0.3278298678798188,0.0067733096465494,0.0050026542464133,8.25347230362518e-05,0.0340040819791053,True,False,True
1.0,9.0,6.0,0.25,2.0,0.25,2.000000366047746,0.3205756944297082,1.0010400270424404,0.313040870387329,0.006238005301372,0.0050575597282161,7.028873742734323e-05,0.0392257519329677,True,False,True
1.0,9.0,6.0,0.25,2.4,0.25,2.399951163346105,0.4748055284163474,1.694850491570881,0.3517384016059776,0.0053971029882939,0.0052891418280245,5.076404842513262e-05,0.0466462594132153,True,False,True
1.0,9.0,6.0,0.25,2.8,0.25,2.8001210781609194,0.6270155102298851,2.364676390804598,0.398604909751214,0.0050543121763576,0.0055770694939005,4.06452927952648e-05,0.0606859038458419,True,False,True
1.0,9.0,6.0,0.25,3.8,0.25,3.799907906183115,1.000021972080856,4.0002001123662305,0.4820486841843491,0.0050929258788757,0.0067061002237914,3.2199069865469524e-05,0.0351779448536568,True,False,True
1.0,9.0,6.0,0.25,4.6,0.25,4.600113020561941,1.2926818411238823,5.292664798084291,0.5628336708764833,0.0054812711606397,0.007551879324019,2.9839529147007915e-05,0.0512733818604237,True,False,True
1.0,9.0,6.0,0.25,5.3,0.25,5.3000224448275866,1.545129775862069,6.416937540229885,0.5166141930511801,0.0059707595692297,0.0084216018850701,2.9382323133206185e-05,0.054937527901768,True,False,True
1.0,9.0,6.0,0.25,6.0,0.25,6.000216865517241,1.795018248768473,7.538587564778325,0.5868365098961671,0.0064336913462258,0.0090730055655168,3.0132380038207036e-05,0.0854250076032726,True,False,True
1.0,9.0,6.0,0.25,7.2,0.25,7.200180635496957,2.2180495334685597,9.455121211561863,0.6665896874285355,0.0074569381763156,0.0103302099789729,3.382756763787376e-05,0.1090362471872375,True,False,True
1.0,9.0,6.0,0.25,10.0,0.25,9.998942081034484,3.1840522706896555,13.907327086206896,0.952354291315152,0.0097312975238704,0.01319362145138,0.0001416741955527,0.0939171638172946,True,False,True
1.0,9.0,6.0,0.266798,3.0,0.266798,3.0162199673469385,0.7617866820408163,2.6056749918367346,0.4804771444940123,0.0050275956405241,0.0065343283488608,3.7862713454335166e-05,0.0173556749908638,True,False,True
1.0,9.0,6.0,0.28,1.55,0.28,1.5443357275862066,0.139435228275862,-0.1758021606896551,0.3744954729236152,0.013339632672974,0.0081638539952338,0.0003187355424521,0.0233052029683865,True,False,False
1.0,9.0,6.0,0.29186,7.39,0.29186,7.30234115102041,2.7659636489795916,9.417155048979591,0.6765178058563425,0.0082444454829047,0.0134092866045515,3.309935377430132e-05,0.004556869626957,True,False,True
1.0,9.0,6.0,0.298521,1.6,0.298521,1.6015659379310343,0.1668798662068965,-0.1508220417241379,0.3202449751442798,0.0105095345128799,0.0080076288182901,0.000220341163512,0.0290291113916666,True,False,False
1.0,9.0,6.0,0.3,1.7,0.3,1.6991644862068966,0.2162799314482758,0.0597062848482758,0.3175866373652992,0.0081318174704503,0.0070442515104429,0.0001322351501893,0.0156057125258468,True,False,False
1.0,9.0,6.0,0.3,1.8,0.3,1.7999388174791917,0.2672194423186682,0.2622203499881093,0.3423570798254368,0.0070204895109763,0.0069730359636076,0.0001019381072993,0.0396948571862885,True,False,False
1.0,9.0,6.0,0.3,1.9,0.3,1.899561988505747,0.3176421005747126,0.4508492749425287,0.3758001658425084,0.0065117293901761,0.0068163413136457,8.321288724588255e-05,0.0325467925784693,True,False,True
1.0,9.0,6.0,0.3,2.0,0.3,2.00006130862069,0.3685344692241379,0.6352597489224138,0.3828526158362734,0.0060869625575729,0.0066959912534373,7.052708073886682e-05,0.0372891847017457,True,False,True
1.0,9.0,6.0,0.3,2.4,0.3,2.4001074057471268,0.569518133908046,1.3374811724137932,0.4047520792099029,0.0052708353299393,0.0069452119400857,4.7601779667206685e-05,0.0379774854872447,True,False,True
1.0,9.0,6.0,0.3,2.8,0.3,2.799944924137931,0.767789242183908,2.016152913793104,0.3978145223719973,0.0049885216675894,0.0073364253339586,3.829938416648813e-05,0.0136367221288483,True,False,True
1.0,9.0,6.0,0.3,3.8,0.3,3.799939047058824,1.253415204868154,3.6767531592292095,0.4470663073329686,0.005327659224629,0.0088677587052168,3.091055510859044e-05,0.0434204948131447,True,False,True
1.0,9.0,6.0,0.3,4.6,0.3,4.599531126436782,1.633162655172414,4.988449942528735,0.4901624333690559,0.0059300141183746,0.0100592807437229,2.7361068688146697e-05,0.0255710150213469,True,False,True
1.0,9.0,6.0,0.3,5.3,0.3,5.299549470114943,1.9598130172413792,6.130541215708813,0.6077335088300956,0.0063633697990242,0.010905227291591,2.7089983857442037e-05,0.0579585380506317,True,False,True
1.0,9.0,6.0,0.3,6.0,0.3,5.999465528991061,2.282285064367816,7.268470074712644,0.6738862297605982,0.0070723265578894,0.0119876388093953,2.813809682400108e-05,0.0473172083262128,True,False,True
1.0,9.0,6.0,0.3,7.2,0.3,7.200319055172414,2.8270444574712643,9.214670698850574,0.7757810445601181,0.0082184725464237,0.0137798224252415,4.1706309716406354e-05,0.09565311110248,True,False,True
1.0,9.0,6.0,0.3,10.0,0.3,9.999306306896552,4.065042955172413,13.730141252873562,0.7711781426914837,0.0107361755288371,0.0172489503620355,0.0001612404399051,0.0886094568385205,True,False,True
1.0,9.0,6.0,0.306624,1.54,0.306624,1.5364823965517242,0.1337739875862069,-0.3942029513793103,0.3597190512447639,0.0123735020493172,0.0091455118729875,0.0003110631338611,0.037356177214492,True,False,False
1.0,9.0,6.0,0.31,1.59,0.31,1.5901308275862067,0.1614631544827586,-0.2629487968965517,0.3191473843329063,0.0104299275562436,0.008577016226423,0.0002247870168779,0.0024739914150301,True,False,False
1.0,9.0,6.0,0.31,1.61,0.31,1.6091768034482758,0.1715046858620689,-0.2128024051724138,0.3454448674323992,0.009551138710206,0.0081396322457364,0.0001814240694362,0.0287427726535192,True,False,False
1.0,9.0,6.0,0.319869,9.23,0.319869,9.055135036734695,3.996291032653061,12.135858326530611,0.7620267701525186,0.0102549636548228,0.0177233173481302,7.273218625123521e-05,0.0044169572919147,True,False,True
1.0,9.0,6.0,0.33,1.55,0.33,1.549038751724138,0.1389303752068965,-0.5137666089655173,0.3814271955226951,0.011430155532425,0.0100381792386243,0.0002569849571842,0.0204243560574123,True,False,False
1.0,9.0,6.0,0.35,1.7,0.35,1.700270007836991,0.2316711108777428,-0.2947468960815047,0.3713452765378924,0.0074963756641314,0.0091178117719888,0.0001190070824708,0.0100007193264631,True,False,False
1.0,9.0,6.0,0.35,1.8,0.35,1.799961475862069,0.295553400229885,-0.096539303321839,0.3878462565849966,0.0065465443814161,0.0087591616586248,8.892727396829928e-05,0.0484091685295897,True,False,False
1.0,9.0,6.0,0.35,1.9,0.35,1.9000046006896552,0.3596223870344828,0.0920565706965516,0.3967044278648725,0.006021341231038,0.008487580723,7.184192666434777e-05,0.039169065528934,True,False,True
1.0,9.0,6.0,0.35,2.0,0.35,1.9997497844827588,0.4236252850246304,0.2755188548768473,0.3977352817198423,0.0056285865622367,0.0084802719348869,6.326503379815824e-05,0.0344121196266713,True,False,True
1.0,9.0,6.0,0.35,2.4,0.35,2.3998315236453203,0.679698145862069,0.9840731066502464,0.4595154458464549,0.0049768370360036,0.0088038179922675,4.2360160074642995e-05,0.0246035490302075,True,False,True
1.0,9.0,6.0,0.35,2.8,0.35,2.8004497770114942,0.932356975632184,1.673259494252874,0.4531157473932953,0.0049829009191275,0.0093514786523934,3.481045791345201e-05,0.0546554143788618,True,False,True
1.0,9.0,6.0,0.35,3.8,0.35,3.799866626986506,1.547728615892054,3.359626065667166,0.4888802118835633,0.005492444227772,0.0111346622625406,2.7567617655488552e-05,0.0455296374003512,True,False,True
1.0,9.0,6.0,0.35,4.6,0.35,4.600111596059114,2.0272528886699512,4.69390340270936,0.5780279014170802,0.0061528825901412,0.0125294567803448,2.619967145452892e-05,0.0581817783498139,True,False,True
1.0,9.0,6.0,0.35,5.3,0.35,5.300540188275862,2.4388321427586206,5.855680757241379,0.6523709579917714,0.0069124577609977,0.013694628704678,2.8719584351763786e-05,0.0415057084989215,True,False,True
1.0,9.0,6.0,0.35,7.2,0.35,7.200061773563219,3.525023544827586,8.987462806896552,0.696149469026287,0.0088372316688379,0.0171460601192765,3.447388081289616e-05,0.0774362517761866,True,False,True
1.0,9.0,6.0,0.35,10.0,0.35,9.99897825862069,5.068289518390804,13.571512609195404,0.8934053930301441,0.0117670162001648,0.021969848057233,0.0002058924160764,0.0492303808215805,True,False,True
1.0,9.0,6.0,0.36,1.55,0.36,1.5496523965517244,0.1375837734482758,-0.7112061220689655,0.4428375883729491,0.0105565314215911,0.0119645174421508,0.0002362878086629,0.0277545853049015,True,False,False
1.0,9.0,6.0,0.372901,1.6,0.372901,1.5993769620689655,0.1705020534482758,-0.6714919224137931,0.4492153412271431,0.008958424089745,0.0114838507391378,0.00016959089376,0.0160259921983399,True,False,False
1.0,9.0,6.0,0.4,1.8,0.4,1.7999936045977012,0.3343636462068965,-0.4512689028735632,0.4328176141548614,0.0056381386749661,0.0105290712139672,6.994627819984356e-05,0.0161022514457101,True,False,False
1.0,9.0,6.0,0.4,1.9,0.4,1.8996749505747128,0.4145865264367815,-0.2638139174712643,0.4735964253830963,0.0053030772179081,0.0102736405266085,5.690309319015461e-05,0.0394550105186323,True,False,True
1.0,9.0,6.0,0.4,2.0,0.4,1.9999483149425288,0.4957722471264367,-0.079752812367816,0.4182186447119693,0.0051402079826388,0.0102136333339114,5.130165103445798e-05,0.0461045226084565,True,False,True
1.0,9.0,6.0,0.4,2.4,0.4,2.4000916448275857,0.8161397901149424,0.6352201160919541,0.5429126192575174,0.0047793122581719,0.0105822884879075,3.573680622992044e-05,0.0236341652837899,True,False,True
1.0,9.0,6.0,0.4,2.8,0.4,2.800254310031348,1.131855881818182,1.3340907545454543,0.5155433984836588,0.0049019804267717,0.0114256427189043,2.989797406443969e-05,0.061983409828615,True,False,True
1.0,9.0,6.0,0.4,3.8,0.4,3.799795029885058,1.8982148459770116,3.0503590459770114,0.543903310958406,0.0057046771364161,0.013516504105244,2.5005176131578376e-05,0.043307896332025,True,False,True
1.0,9.0,6.0,0.4,4.6,0.4,4.599984088505747,2.4913367942528737,4.408889304597702,0.6200964069108337,0.0066731207569399,0.0155535100270066,2.4305971477949485e-05,0.0337826433473525,True,False,True
1.0,9.0,6.0,0.4,5.3,0.4,5.300279581609195,2.9988090229885054,5.591213063218391,0.5886034392095405,0.0073761592446939,0.0169168970453711,2.688855617239444e-05,0.051487049703458,True,False,True
1.0,9.0,6.0,0.4,6.0,0.4,5.999511229885058,3.4965261206896554,6.767155035632184,0.776649783628544,0.0081002293332948,0.018384015385155,2.8673765529177218e-05,0.1113259267968455,True,False,True
1.0,9.0,6.0,0.4,7.2,0.4,7.200487987356322,4.332405574712643,8.777926249425287,0.8151620789868633,0.0094683111157583,0.020955363989439,3.587353010494648e-05,0.0440815008683232,True,False,True
1.0,9.0,6.0,0.4,10.0,0.4,9.998702494252877,6.216278375862069,13.43475912643678,0.842148968796349,0.0126975938396637,0.026810647298122,0.0002382074827778,0.0939305952590429,True,False,True
1.0,9.0,6.0,0.41,1.55,0.41,1.5482875862068963,0.1364449046896551,-1.034269020689655,0.4171189004328163,0.0083295863272668,0.013042850523556,0.0001506007502667,0.0330781375160858,True,False,False
1.0,9.0,6.0,0.447281,1.6,0.447281,1.6000756517241377,0.1941736137931034,-1.1742682999999998,0.4385887711964325,0.0059273197986901,0.0130583721301057,8.314057757723236e-05,0.0429950535342044,True,False,False
1.0,9.0,6.0,0.45,1.7,0.45,1.7000537149425283,0.2952130748275862,-0.9959279528735632,0.4695156722072993,0.0052186238178554,0.0123607767357041,6.122938775327352e-05,0.0304750274733549,True,False,False
1.0,9.0,6.0,0.45,1.8,0.45,1.8002155482758622,0.3960625426436782,-0.8046793503448275,0.4641994454464554,0.0048478425008128,0.0121112416167644,4.9424213595069786e-05,0.0378445803825214,True,False,False
1.0,9.0,6.0,0.45,1.9,0.45,1.8997774954022983,0.4958649690804597,-0.6184538788505748,0.4980071732983767,0.0045912390151503,0.011912486229328,4.335175303406017e-05,0.0346284515112215,True,False,True
1.0,9.0,6.0,0.45,2.0,0.45,1.999865328735632,0.5966690496551724,-0.4336735313793103,0.5061324935784627,0.0044861935738673,0.0119686958309434,3.880748129426768e-05,0.0402157763747492,True,False,True
1.0,9.0,6.0,0.45,2.4,0.45,2.4000292632183906,0.9940611349425288,0.2899465739080459,0.5064892996251352,0.004563873738631,0.0124912105305508,2.8740601793362422e-05,0.05322016656692,True,False,True
1.0,9.0,6.0,0.45,2.8,0.45,2.800203883115339,1.383194386920333,1.0010751619500595,0.6361559638726798,0.0048859883906465,0.013281949522282,2.5311108135151223e-05,0.0550765219345584,True,False,True
1.0,9.0,6.0,0.45,3.8,0.45,3.8000555954022985,2.322120736781609,2.7515896080459767,0.6213580904391994,0.006005559974295,0.0161504536355455,2.5604961404609942e-05,0.0548800240632766,True,False,True
1.0,9.0,6.0,0.45,4.6,0.45,4.6000008781609205,3.045145097701149,4.136883277011494,0.7202678795574405,0.006906954109419,0.0183720226846403,2.3698394465969423e-05,0.0407650902977372,True,False,True
1.0,9.0,6.0,0.45,5.3,0.45,5.300533551724139,3.660775867816092,5.342205077011494,0.7378218075271545,0.0078225832685195,0.0200505234082537,2.738173441405728e-05,0.0978001092549484,True,False,True
1.0,9.0,6.0,0.45,6.0,0.45,6.000010081450654,4.263910480618312,6.541057926397146,0.8495196249551319,0.0086957972444056,0.0219479390344126,2.7197381636184095e-05,0.1464134188597705,True,False,True
1.0,9.0,6.0,0.45,7.2,0.45,7.199358295402299,5.272731188505747,8.586549959770114,0.8510118838232845,0.0102054921136095,0.025196094546379,4.008217568643141e-05,0.0572863115468953,True,False,True
1.0,9.0,6.0,0.45,10.0,0.45,9.999298388505748,7.536611629885057,13.325999126436782,0.9302957339078612,0.0136377847506479,0.0321783451136789,0.0002481752286161,0.0897973861187184,True,False,True
1.0,9.0,6.0,0.46,1.55,0.46,1.5497286034482756,0.1510706017241379,-1.3652961586206895,0.458721675527734,0.0060238905317337,0.0137750768724537,8.897291958192648e-05,0.0161809579758054,True,False,False
1.0,9.0,6.0,0.472977,5.62,0.472977,5.443083110204081,4.140970248979593,5.4809537836734705,0.7605170999795552,0.0083689256037818,0.0223751062141016,2.538897355806841e-05,0.0159577727819967,True,False,True
