ms,lr,la,T*,P*,rhol*,rhov*,Tr,Pr,Tc*,Pc*,rhoc*
1.0,20.0,6.0,0.8199404208366693,0.0264100548401721,0.7110506738709677,0.0400690306551724,0.8163405582079126,0.2723725747044753,1.004409755943842,0.0969629738560391,0.3284994422748541
1.0,20.0,6.0,0.8499861876999999,0.03393627273898,0.6841224137931036,0.052153710275862,0.8462544122754656,0.3499920783098626,1.004409755943842,0.0969629738560391,0.3284994422748541
1.0,20.0,6.0,0.8600507714,0.0366004152786,0.6751637927999999,0.056417209090909,0.8562748084737706,0.3774679532100637,1.004409755943842,0.0969629738560391,0.3284994422748541
1.0,20.0,6.0,0.8900174567,0.0460306000246,0.6329559345454546,0.0747835104,0.8861099281773226,0.4747234763337769,1.004409755943842,0.0969629738560391,0.3284994422748541
1.0,20.0,6.0,0.9000174579000001,0.049300386511,0.632740614827586,0.0789802615925925,0.8960660254183367,0.5084454874929504,1.004409755943842,0.0969629738560391,0.3284994422748541
1.0,20.0,6.0,0.9300600847,0.06070879776,0.5959525178260868,0.1035374414999999,0.9259767532086784,0.6261028859339065,1.004409755943842,0.0969629738560391,0.3284994422748541
1.0,20.0,6.0,0.9499710781,0.0697975585399999,0.566585857826087,0.1226391661481481,0.945800329475408,0.7198372302774905,1.004409755943842,0.0969629738560391,0.3284994422748541
1.0,20.0,6.0,0.9800123554,0.0847350424199999,0.5124618645454546,0.1692604472,0.9757097136905885,0.873890713642983,1.004409755943842,0.0969629738560391,0.3284994422748541
1.0,20.0,6.0,0.9900155302,0.0895551763799999,0.4781356570588235,0.1776408284375,0.9856689705982437,0.9236017916793936,1.004409755943842,0.0969629738560391,0.3284994422748541
1.0,20.0,6.0,1.004409755943842,0.0969629738560391,0.3284994422748541,0.3284994422748541,1.0,1.0,1.004409755943842,0.0969629738560391,0.3284994422748541
1.0,21.0,6.0,0.6399992992,0.0040201960771515,0.8391975681249999,0.0069793767647058,0.6490162315610533,0.042085009995744,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.6599530023000001,0.005411277540824,0.8263319829032258,0.0088557061764705,0.6692510618301458,0.0566474035158711,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.6800500599999999,0.0069522554327692,0.8123045546875001,0.0112969736823529,0.6896312664182183,0.0727789724098155,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.7000013590999999,0.0087461700786676,0.798500864375,0.0138858292058823,0.7098636588174214,0.0915583837507764,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.7199956742,0.011134396703815,0.784620715757576,0.0172675917090909,0.7301396732678546,0.1165592890455862,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.739967346,0.013801522638376,0.7695841809090909,0.0212109543636363,0.7503927253974626,0.1444798231344209,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.7599814995999999,0.0168271521698798,0.753934356969697,0.02574758671875,0.7706888578519714,0.176153315330597,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.769929401,0.018745929577291,0.7458322731034485,0.0286430711666666,0.7807769149586579,0.1962398396743859,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.8000105262000001,0.024590945042598,0.7208518273529412,0.0380574001515151,0.8112818522965961,0.2574277841333082,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.8099969635,0.0268647994881219,0.7117647526666667,0.0419647392692307,0.8214089882345078,0.2812313960050319,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.8399426702,0.034594501308412,0.6837845336666665,0.0539917232258064,0.8517765991649584,0.3621489861245475,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.8499835862,0.03757608141779,0.6750793453846154,0.0594005509090909,0.8619589813517623,0.3933613514664871,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.8800692443,0.0474124632556,0.6410939751724138,0.07668292,0.8924685154536026,0.4963325051171573,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.889972992,0.0505943714299999,0.6300942939999999,0.0819127215,0.9025117967800356,0.5296419842458573,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.9199849589,0.063011856921,0.5910386293103449,0.11151087804,0.9329466014486044,0.6596331565622647,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.9300162246,0.0672003688,0.5734682417391305,0.1236186797499999,0.9431191973725996,0.7034801632535168,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.9600228577,0.08123621642,0.5167079786363636,0.1579637139583333,0.9735485930934084,0.8504129934066615,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.9699684787,0.08699555055,0.4934468147368421,0.1790202833333333,0.9836343376716026,0.9107039916013612,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,21.0,6.0,0.9861067691028848,0.0955256058524889,0.331423809775221,0.331423809775221,1.0,1.0,0.9861067691028848,0.0955256058524889,0.331423809775221
1.0,22.0,6.0,0.6200219778,0.0032824486289519,0.850647341,0.0058088827852941,0.6392701067809323,0.0348501215546089,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.6399954985999999,0.0044325012509679,0.8376785425806451,0.0076677402941176,0.6598636909308249,0.0470603579366637,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.6599837520999999,0.006010093963668,0.8230619645161291,0.0096469635294117,0.6804724651466174,0.0638098349326887,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.6799620322,0.0077650815120847,0.8094493721875001,0.0126399829117647,0.701070956345499,0.0824427325962467,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.6900028590000001,0.008463264914604,0.8025666444827588,0.0138032483484848,0.7114234932723036,0.089855423302385,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.7099949068,0.0108492254734792,0.787370746060606,0.0174101421090909,0.7320361795793654,0.1151874314769818,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.7300430462,0.013401978843865,0.7724860345454545,0.0210156807151515,0.7527066988091388,0.1422902974509389,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.7499965849,0.01690572169086,0.756569926969697,0.026392006875,0.7732796805293465,0.1794899242895336,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.7700351537000001,0.02059822334121,0.7398874015151515,0.03164907484375,0.7939403320468403,0.2186936243018567,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.7900038879,0.0246669148263319,0.7230152002941176,0.0384672046666666,0.8145289810002355,0.261891373559543,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.8000308129000001,0.02712368617312,0.7137124921212122,0.042016144060606,0.8248671845558233,0.2879751877317649,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.8300073025,0.034695566785485,0.6850673388235295,0.055089434137931,0.8557742723585896,0.3683666849239587,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.8399794347000001,0.0379304168226,0.674525816060606,0.0597134492424242,0.8660559821117623,0.4027114469440075,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.8699939161999999,0.0469724761279,0.6387180291428572,0.07757103375,0.8970022412452867,0.4987119945578498,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.8800178248,0.0514029255909999,0.627492188695652,0.0858352849285714,0.9073373347589418,0.5457505684349022,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.9200023406,0.06876103183,0.5701432809090908,0.1276457009629629,0.9485631406178674,0.7300435097017779,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.9399987315,0.07809568855,0.5287724423809523,0.1550737475217391,0.9691803048532934,0.8291505965555397,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.9500492626,0.08380833084,0.511960509,0.1702800217647058,0.9795428473429962,0.8898023540418614,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,22.0,6.0,0.9698904597966312,0.0941875804883038,0.3332671543721481,0.3332671543721481,1.0,1.0,0.9698904597966312,0.0941875804883038,0.3332671543721481
1.0,23.0,6.0,0.6200033472238665,0.0040233079438901,0.8495032456349206,0.0067072346081932,0.6500903378105741,0.0437416994673277,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.6400368194,0.0048870454808923,0.8356167356249999,0.008551274117647,0.6710959771394839,0.0531323174088591,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.6599645783,0.006640725682538,0.8215898080645161,0.0109260694117647,0.6919907732290782,0.0721984573643356,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.6700055793,0.0073988816670989,0.8139032917647059,0.0118874415625,0.702519035312298,0.0804411849130387,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.6900137905,0.00943306648699,0.798799365862069,0.0153117714354838,0.7234981878220936,0.1025569916804034,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.7099849343999999,0.012351820555434,0.7840379057575758,0.0196790589848484,0.7444384742617516,0.1342899002873129,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.7299931819000001,0.015115485892203,0.7684270690909091,0.0236701957575757,0.7654176648330828,0.1643366728125936,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.7500572011000001,0.018243092973082,0.7511800645161293,0.029361924090909,0.7864553335456296,0.1983402467103993,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.7600014864,0.020735623320249,0.7427634055555556,0.0328496763636363,0.7968821865923237,0.2254392197145774,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.7800465269,0.0245131057994258,0.7249068113333335,0.0387569356206896,0.817899955622797,0.2665082866743103,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.8000042287,0.029173838578799,0.7056808209677422,0.0461024466363636,0.8388261476557572,0.3171801157701829,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.8199611880000001,0.03500616214064,0.6857435266666667,0.0573339319062499,0.8597515611573143,0.3805895659032976,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.8300308205000001,0.03786395119554,0.6752174010714285,0.0618408821111111,0.8703098441454056,0.4116596584052374,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.859976334,0.0476909370751,0.6405499984615385,0.0796598337931034,0.9017085278368614,0.518499370654002,0.953718754399524,0.0919787752392943,0.3350423454242144
