index,sigma_guess,epsilon_guess,lr_guess,optimized,sigma_sol,epsilon_sol,lr_sol,of,solved_success
0,2.5,100.0,9.0,True,3.425925925925924,113.33333333333326,7.0,0.5322997878141879,False
1,3.0,200.0,17.5,True,3.802649787975338,183.32554136136162,18.846300026637014,0.007453304037601186,True
2,3.25,150.0,13.25,True,3.644212962962961,156.25,12.869675925925932,0.022691296384808,False
3,2.75,250.0,21.75,True,3.452966392318242,196.7935528120712,20.610288065843648,0.2366879871601526,False
4,2.875,175.0,19.625,True,3.788220584519131,166.65072146616387,15.015538345884242,0.0036992744095021707,True
5,3.375,275.0,11.125,True,3.6906249999999945,167.03703703703712,13.998958333333324,0.0649220964023349,False
6,3.125,125.0,23.875,True,3.697916666666667,164.58333333333331,15.120833333333325,0.0481847193638601,False
7,2.625,225.0,15.375,True,3.3527263374485567,174.59876543209873,16.100514403292163,0.3255313130899749,False
8,2.6875,162.5,24.9375,True,3.3743055555555586,193.19444444444457,18.010416666666643,0.4451994207951548,False
9,3.1875,262.5,16.4375,True,3.825000000000003,175.0,17.53333333333334,0.0268298610294725,False
10,3.4375,112.5,20.6875,True,4.067708333333333,148.125,13.102083333333308,0.1584974784415132,False
11,2.9375,212.5,12.1875,True,3.753472222222221,144.61805555555543,11.611979166666664,0.0241949506816658,False
12,2.8125,137.5,14.3125,True,3.4299768518518494,156.323731138546,11.552091906721518,0.2662064973298627,False
13,3.3125,237.5,22.8125,True,3.8461805555555575,197.25694444444457,23.8263888888889,0.0224279544412169,False
14,3.0625,187.5,10.0625,True,3.7714120370370328,133.68055555555554,10.043865740740744,0.020342493948529,False
15,2.5625,287.5,18.5625,True,3.075000000000003,191.66666666666657,19.799999999999976,1.3133693058345746,False
16,2.59375,193.75,16.96875,True,3.732118055555559,158.22916666666669,12.82083333333338,0.0361088653971304,False
17,3.09375,293.75,25.46875,True,3.772337962962961,205.56455761316863,26.90464248971192,0.0265103690124438,False
18,3.34375,143.75,12.71875,True,3.783505687459526,162.32029697807357,14.203692109352685,0.0036302918683615015,True
19,2.84375,243.75,21.21875,True,3.317708333333334,203.125,21.572395833333317,0.5294431604600938,False
20,2.96875,118.75,23.34375,True,3.7109375,172.1875,11.671875000000044,0.8510572714169606,False
21,3.46875,218.75,14.84375,True,3.6469457304526753,174.97561942729777,17.133052286951294,0.0558421385577961,False
22,3.21875,168.75,19.09375,True,3.728385416666667,178.125,17.873871527777787,0.021869293494566,False
23,2.71875,268.75,10.59375,True,3.579687500000005,146.3194444444445,11.594270833333349,0.0663562626281771,False
24,2.65625,131.25,18.03125,True,3.2957175925925934,160.90277777777777,11.954050925925925,0.4700805560132708,False
25,3.15625,231.25,9.53125,True,3.9453125000000018,132.7546296296294,10.660879629629632,0.1365931929875103,False
26,3.40625,181.25,22.28125,True,3.8026724199068767,183.3255411024213,18.846165489535906,0.0074533045793353835,True
27,2.90625,281.25,13.78125,True,3.657031249999996,170.83333333333331,15.07005208333332,0.0381994788263317,False
28,2.78125,156.25,11.65625,True,3.754687500000002,131.9444444444444,9.519270833333325,0.0426415283267998,False
29,3.28125,256.25,20.15625,True,3.8005503445505457,183.3255443342601,18.835490213111527,0.007458974743230878,True
30,3.03125,106.25,15.90625,True,3.637500000000003,132.8125,9.543749999999989,0.0498619615235705,False
31,2.53125,206.25,24.40625,True,3.7593749999999986,174.93055555555543,17.76232638888886,0.0627233184568506,False
