index,sigma_guess,epsilon_guess,lr_guess,optimized,sigma_sol,epsilon_sol,lr_sol,of,solved_success
0,2.5,100.0,9.0,True,3.3425925925925917,119.62962962962968,7.0,2.455444589354055,False
1,3.0,200.0,17.5,True,3.694444444444443,185.55555555555551,16.495370370370367,0.3883129263025475,False
2,3.25,150.0,13.25,True,3.743629972565156,166.69753086419752,11.17752914951989,0.3644313342777767,False
3,2.75,250.0,21.75,True,3.4544753086419764,208.4104938271604,21.19953703703706,1.368669226071252,False
4,2.875,175.0,19.625,True,3.338194444444446,190.2314814814814,16.28148148148149,0.5526220730286421,False
5,3.375,275.0,11.125,True,3.599999999999996,183.33333333333343,13.349999999999994,0.7309825108015716,False
6,3.125,125.0,23.875,True,3.9525462962962976,122.2222222222222,21.5759259259259,5.304932448327631,False
7,2.625,225.0,15.375,True,3.1127314814814815,192.77777777777783,15.526851851851834,1.0149075886266852,False
8,2.6875,162.5,24.9375,True,3.1105324074074083,196.5046296296296,18.195138888888874,1.470305416804121,False
9,3.1875,262.5,16.4375,True,4.069637345679016,174.45987654321,16.39014917695473,0.6720257564055263,False
10,3.4375,112.5,20.6875,True,3.7491118505658423,118.16695601851852,19.556551408179025,5.348250103864692,False
11,2.9375,212.5,12.1875,True,3.6568835282113348,172.8351715242997,13.440167647500012,0.00256926118295234,True
12,2.8125,137.5,14.3125,True,3.34375,162.1990740740741,10.548842592592578,0.6466420102561392,False
13,3.3125,237.5,22.8125,True,3.5772955246913583,207.07947530864203,23.326485339506178,1.3010777099563315,False
14,3.0625,187.5,10.0625,True,3.191521990740739,167.10069444444446,11.352922453703703,0.3540297467679762,False
15,2.5625,287.5,18.5625,True,3.7013888888888977,198.05555555555543,18.45937499999998,0.9035516013788362,False
16,2.59375,193.75,16.96875,True,3.6568827240599244,172.83527026734453,13.440181897971609,0.00256926118424583,True
17,3.09375,293.75,25.46875,True,3.668576388888888,221.76311728395055,26.66358024691357,1.5956802829709076,False
18,3.34375,143.75,12.71875,True,3.6568835235112367,172.83518171345696,13.440164987150894,0.002569261184644008,True
19,2.84375,243.75,21.21875,True,3.372125771604938,208.84259259259255,21.428317901234557,1.4137130502212016,False
20,2.96875,118.75,23.34375,True,3.1501736111111107,124.90740740740743,22.695312500000007,5.426783249043514,False
21,3.46875,218.75,14.84375,True,3.726140528549383,182.9386895576133,16.2842198752572,0.3997527742331965,False
22,3.21875,168.75,19.09375,True,3.444592335390945,186.9212962962963,16.328561171124825,0.4705012014803415,False
23,2.71875,268.75,10.59375,True,3.4135416666666702,165.56327160493834,11.548495370370382,0.4903162260305764,False
24,2.65625,131.25,18.03125,True,3.2365076303155025,165.49382716049382,10.808856310013711,0.3692105702281997,False
25,3.15625,231.25,9.53125,True,3.656883072109821,172.8351474742734,13.440160461464748,0.0025692611833126417,True
26,3.40625,181.25,22.28125,True,3.5965374228395053,198.08834876543204,18.973447145061726,0.8595815761894547,False
27,2.90625,281.25,13.78125,True,3.656882784346866,172.83524440806468,13.44017779427762,0.0025692611833360245,True
28,2.78125,156.25,11.65625,True,3.118509945130314,164.28219307270237,10.233196159122082,0.7166209493940897,False
29,3.28125,256.25,20.15625,True,3.704796810699589,207.3287465706448,21.196550282921812,1.1106757757538188,False
30,3.03125,106.25,15.90625,True,4.10622106481482,102.60995370370355,14.683825231481476,5.426326399947889,False
31,2.53125,206.25,24.40625,True,3.5624999999999982,197.71990740740705,18.862114197530857,0.8561291090162827,False
