index,sigma_guess,epsilon_guess,lr_guess,optimized,sigma_sol,epsilon_sol,lr_sol,of,solved_success
0,2.5,100.0,9.0,True,3.208333333333334,149.99999999999977,7.0,2.77651897262603,False
1,3.0,200.0,17.5,True,3.722222222222225,209.1358024691359,13.848765432098771,0.4039486417107435,False
2,3.25,150.0,13.25,True,3.6833333333333327,177.5,9.716666666666658,0.4766470667246028,False
3,2.75,250.0,21.75,True,4.079166666666666,254.1666666666663,16.31249999999997,0.8550990378115588,False
4,2.875,175.0,19.625,True,3.5671296296296324,214.537037037037,13.010648148148167,0.7882140693306832,False
5,3.375,275.0,11.125,True,4.196527777777775,182.76748971193427,11.58739711934156,0.1089798490064963,False
6,3.125,125.0,23.875,True,3.1423611111111116,131.9444444444444,21.885416666666664,3.1791463009772865,False
7,2.625,225.0,15.375,True,3.8937500000000007,228.75,11.531250000000014,1.2374641137837563,False
8,2.6875,162.5,24.9375,True,4.210416666666671,254.5833333333337,20.36562499999999,0.3204633152621441,False
9,3.1875,262.5,16.4375,True,4.365319131770457,266.7652913816735,34.0,0.0006984122907701167,True
10,3.4375,112.5,20.6875,True,3.322916666666667,123.75,18.963541666666657,3.181782054183454,False
11,2.9375,212.5,12.1875,True,4.369984567901231,151.50462962962962,9.01273148148148,0.2106195039244891,False
12,2.8125,137.5,14.3125,True,3.6215277777777786,174.33641975308643,9.434722222222192,0.5894128454556459,False
13,3.3125,237.5,22.8125,True,4.365322437797762,266.7652091068476,34.0,0.0006984122869335009,True
14,3.0625,187.5,10.0625,True,4.134374999999994,153.125,8.49722222222222,0.1257637289409464,False
15,2.5625,287.5,18.5625,True,3.2885416666666707,239.5833333333333,20.109375,2.474983679042241,False
16,2.59375,193.75,16.96875,True,3.3286458333333364,215.27777777777771,11.689583333333324,1.974365198572784,False
17,3.09375,293.75,25.46875,True,4.365322860316472,266.7652645469643,33.99999975486737,0.0006984123133495313,True
18,3.34375,143.75,12.71875,True,3.789583333333335,170.10416666666669,9.32708333333333,0.3189088475169372,False
19,2.84375,243.75,21.21875,True,3.744270833333336,223.43750000000009,19.096874999999997,0.9300584635051352,False
20,2.96875,118.75,23.34375,True,2.869791666666667,130.625,21.3984375,3.179755272742069,False
21,3.46875,218.75,14.84375,True,4.365317965223165,266.76534929264005,33.99999814893697,0.0006984124972874363,True
22,3.21875,168.75,19.09375,True,3.725405092592588,204.0625,13.93136574074074,0.5466438954946299,False
23,2.71875,268.75,10.59375,True,3.8213541666666737,185.1388888888888,11.35885416666668,0.3223661775119182,False
24,2.65625,131.25,18.03125,True,3.2268518518518596,179.4965277777777,9.883796296296351,2.2325899934232845,False
25,3.15625,231.25,9.53125,True,4.027141203703705,162.30324074074076,8.98408564814816,0.1489469454216215,False
26,3.40625,181.25,22.28125,True,4.1057227366255145,214.88940329218116,16.678845164609047,0.1608345108618313,False
27,2.90625,281.25,13.78125,True,3.937191358024686,211.22685185185185,13.91452546296295,0.1615277987678441,False
28,2.78125,156.25,11.65625,True,3.346084104938273,171.7785493827161,8.994020061728385,1.4956882122991892,False
29,3.28125,256.25,20.15625,True,4.365322564077733,266.7652193204583,34.0,0.0006984122863925603,True
30,3.03125,106.25,15.90625,True,2.9995965149176964,112.15824331275718,15.216488233024691,3.179179279661608,False
31,2.53125,206.25,24.40625,True,3.384375000000002,246.7361111111112,15.818865740740703,1.9452382789172953,False
