index,sigma_guess,epsilon_guess,lr_guess,optimized,sigma_sol,epsilon_sol,lr_sol,of,solved_success
0,2.5,100.0,9.0,True,3.208333333333334,149.99999999999977,7.0,3.8991321204032823,False
1,3.0,200.0,17.5,True,4.3998933205465445,191.17124254813513,12.589391171206014,0.08595705016216827,True
2,3.25,150.0,13.25,True,3.9020061728395055,181.48148148148147,9.553086419753075,0.7683804535657979,False
3,2.75,250.0,21.75,True,4.1317901234567955,237.96296296296305,20.877314814814767,0.5708250289436924,False
4,2.875,175.0,19.625,True,3.609722222222226,208.05555555555543,14.173611111111128,1.6893812245452398,False
5,3.375,275.0,11.125,True,4.049999999999997,192.50000000000009,11.959374999999998,0.266569646681022,False
6,3.125,125.0,23.875,True,1.666666666666666,133.33333333333337,28.252083333333317,3.485668016939228,False
7,2.625,225.0,15.375,True,4.3998934392818185,191.17119538636152,12.589385180890904,0.085957050161974,True
8,2.6875,162.5,24.9375,True,3.7923611111111137,229.30555555555583,21.47395833333333,1.639263129193345,False
9,3.1875,262.5,16.4375,True,4.004597479423871,217.948816872428,16.12070044581619,0.5431673106949407,False
10,3.4375,112.5,20.6875,True,1.6664094650205756,130.67129629629628,24.03751286008228,3.4699530316818072,False
11,2.9375,212.5,12.1875,True,3.949305555555553,187.7083333333333,11.510416666666664,0.3347554990398123,False
12,2.8125,137.5,14.3125,True,3.6215277777777786,174.33641975308643,9.434722222222192,1.0358975087214333,False
13,3.3125,237.5,22.8125,True,4.599069560164892,233.32842976618582,22.062385064565085,0.1203185694090945,True
14,3.0625,187.5,10.0625,True,4.258513374485592,175.23148148148147,9.849241255144031,0.1997809324134971,False
15,2.5625,287.5,18.5625,True,3.1880101165980834,232.4648491083674,17.341550925925915,7.704851833249274,False
16,2.59375,193.75,16.96875,True,3.906635802469145,217.62988683127583,11.158873456790095,2.9185424266735707,False
17,3.09375,293.75,25.46875,True,3.886815200617285,243.89510459533608,24.97789137517145,1.209973115459737,False
18,3.34375,143.75,12.71875,True,3.789583333333335,170.10416666666669,9.32708333333333,0.5171292267849648,False
19,2.84375,243.75,21.21875,True,4.370949074074072,197.70833333333331,12.338310185185158,0.2114823151985556,False
20,2.96875,118.75,23.34375,True,1.565007716049382,132.67746913580248,27.26319444444441,3.4992652062694587,False
21,3.46875,218.75,14.84375,True,4.399894418613304,191.17127447423013,12.589396641521262,0.08595705016219947,True
22,3.21875,168.75,19.09375,True,4.041319444444442,200.625,13.789930555555555,0.3229860118576323,False
23,2.71875,268.75,10.59375,True,3.378298611111114,187.1296296296296,10.632986111111125,2.515003915290712,False
24,2.65625,131.25,18.03125,True,3.2612847222222285,172.08333333333326,10.418055555555604,4.137633357517507,False
25,3.15625,231.25,9.53125,True,4.399893187188493,191.1711944655222,12.589384177205972,0.08595705016210378,True
26,3.40625,181.25,22.28125,True,3.8604166666666657,214.47916666666669,15.596874999999986,0.8722398934389735,False
27,2.90625,281.25,13.78125,True,3.740650720164607,192.2260802469135,13.033584104938257,1.138560729204282,False
28,2.78125,156.25,11.65625,True,3.450810185185187,163.38734567901236,9.22426697530863,1.6706757760887174,False
29,3.28125,256.25,20.15625,True,4.576871141975312,236.53034979423865,21.325810185185176,0.1863337856437519,False
30,3.03125,106.25,15.90625,True,1.7177083333333285,115.10416666666666,17.76197916666668,3.471030481757169,False
31,2.53125,206.25,24.40625,True,3.2015624999999996,224.4560185185186,16.421489197530846,6.498650891758102,False
